"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22398","AEP TEXAS CENTRAL COMPANY","CPL RETAIL ENERGY","Price Protection Plan 5","0.0890","0.0800","0.0760","","False","False","1","Fixed","15","5","135.00","https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc","Precio medio refleja cargo mensual de $4.95","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1806_SPA_20201201.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-5-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","Spanish","5"
"22476","AEP TEXAS CENTRAL COMPANY","DIRECT ENERGY","Live Brighter 6","0.0890","0.0800","0.0760","","False","False","1","Fixed","15","6","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of a competitive energy rate and enjoy 6 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX4213_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-6-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22477","AEP TEXAS CENTRAL COMPANY","DIRECT ENERGY","Live Brighter 6","0.0890","0.0800","0.0760","","False","False","1","Fixed","15","6","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX4213_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-6-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22508","AEP TEXAS CENTRAL COMPANY","FIRST CHOICE POWER ","You Got This 18","0.1030","0.0940","0.0900","","False","False","1","Fixed","15","0","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 18 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1790_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-18-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"22509","AEP TEXAS CENTRAL COMPANY","FIRST CHOICE POWER ","You Got This 18","0.1030","0.0940","0.0900","","False","False","1","Fixed","15","0","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1790_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-18-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22473","AEP TEXAS CENTRAL COMPANY","GREEN ENERGY EXCHANGE","Texas Green 36 Autopay","0.1010","0.0970","0.0940","","False","False","1","Fixed","100","36","150.00","https://getgex.com","100% Renewable, made in Texas!","https://bit.ly/2MlvIGE","False","","https://bit.ly/352pMwN","https://getgex.com/customers/new/residential-pricing-options?zip=77963","","(800) 791-8494","FALSE","FALSE","English","3"
"22520","AEP TEXAS CENTRAL COMPANY","CPL RETAIL ENERGY","Price Protection Plan 30","0.1030","0.0940","0.0900","","False","False","1","Fixed","15","30","135.00","https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc","This plan secures a low fixed rate for the term of the plan. Enroll now to avoid fluctuating rates. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1807_ENG_20201201.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-30-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","English","5"
"22521","AEP TEXAS CENTRAL COMPANY","CPL RETAIL ENERGY","Price Protection Plan 30","0.1030","0.0940","0.0900","","False","False","1","Fixed","15","30","135.00","https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc","Precio medio refleja cargo mensual de $4.95","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FCARXXX1807_SPA_20201201.PDF","https://www.cplretailenergy.com/texas/electricity-plans/price-protection-30-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc","","(844) 664-2838","TRUE","FALSE","Spanish","5"
"22563","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1040","0.0970","0.0940","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER6&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER6&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22569","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1040","0.0970","0.0940","","False","False","1","Fixed","16","6","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER6&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER6&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22581","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1050","0.0980","0.0950","","False","False","1","Fixed","16","9","175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER9&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER9&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22599","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1050","0.0980","0.0950","","False","False","1","Fixed","16","3","175.00 ","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER3&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER3&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22607","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1100","0.1030","0.1000","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER36&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER36&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22608","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1100","0.1030","0.1000","","False","False","1","Fixed","16","36","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER36&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22601","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1050","0.0980","0.0950","","False","False","1","Fixed","16","3","175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER3&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER3&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22602","AEP TEXAS CENTRAL COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1050","0.0980","0.0950","","False","False","1","Fixed","16","9","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCPLSAVER9&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCPLSAVER9&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22686","AEP TEXAS CENTRAL COMPANY","FRONTIER UTILITIES","Eco Green 3","0.0730","0.0690","0.0670","","False","False","1","Fixed","100","3","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=EN&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=EN&prodcode=ECOG_3&tdspcode=AEP_CENT","https://newenroll.frontierutilities.com/?refid=PTCEGo3&ul=1000&tdsp=AEP_CENT","","(877) 261-1024","TRUE","FALSE","English","1"
"22715","AEP TEXAS CENTRAL COMPANY","DIRECT ENERGY","Bright Choice","0.1070","0.0980","0.0940","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDARXXX0500_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22716","AEP TEXAS CENTRAL COMPANY","DIRECT ENERGY","Bright Choice","0.1070","0.0980","0.0940","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDARXXX0500_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22736","AEP TEXAS CENTRAL COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1070","0.0980","0.0940","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFARXXX0260_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","3"
"22737","AEP TEXAS CENTRAL COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1070","0.0980","0.0940","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFARXXX0260_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22677","AEP TEXAS CENTRAL COMPANY","GEXA ENERGY","Gexa Choice Green 12","0.0990","0.0940","0.0920","","False","False","1","Fixed","100","12","150.00","https://www.gexaenergy.com/P2CSP/","| Asegura una baja tarifa fija.| Haga su factura mas predecible con el programa Budget Billing de Gexa Energy.| Tambien se ofrece diferentes metodos de pago con opciones de autopago sin cargo adicional.| Esta oferta se aplica solo a nuevos clientes que se inscriben a traves de Poder de Escoger","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS","False","","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXACHIGRN12&tdspcode=AEP_CENT","http://www.gexaenergy.com/P2CSP/","","(866) 329-4392","TRUE","FALSE","Spanish","1"
"22693","AEP TEXAS CENTRAL COMPANY","FRONTIER UTILITIES","Eco Green 3","0.0730","0.0690","0.0670","","False","False","1","Fixed","100","3","150.00","https://www.frontierutilities.com/","Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.","http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=SP&prodcode=TOS","False","","http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=SP&prodcode=ECOG_3&tdspcode=AEP_CENT","https://newenroll.frontierutilities.com/?refid=PTCEGo3&ul=1000&tdsp=AEP_CENT","","(877) 261-1024","TRUE","FALSE","Spanish","1"
